FIPS,Tract,County,State,measure,value
51143010100,Census Tract 101,Pittsylvania County,Virginia,Total,3775.0
51143010200,Census Tract 102,Pittsylvania County,Virginia,Total,4355.0
51143010301,Census Tract 103.01,Pittsylvania County,Virginia,Total,1312.0
51143010302,Census Tract 103.02,Pittsylvania County,Virginia,Total,2776.0
51143010400,Census Tract 104,Pittsylvania County,Virginia,Total,3911.0
51143010500,Census Tract 105,Pittsylvania County,Virginia,Total,5601.0
51143010600,Census Tract 106,Pittsylvania County,Virginia,Total,2719.0
51143010700,Census Tract 107,Pittsylvania County,Virginia,Total,1642.0
51143010801,Census Tract 108.01,Pittsylvania County,Virginia,Total,2067.0
51143010803,Census Tract 108.03,Pittsylvania County,Virginia,Total,2984.0
51143010804,Census Tract 108.04,Pittsylvania County,Virginia,Total,2604.0
51143010900,Census Tract 109,Pittsylvania County,Virginia,Total,3151.0
51143011001,Census Tract 110.01,Pittsylvania County,Virginia,Total,4281.0
51143011002,Census Tract 110.02,Pittsylvania County,Virginia,Total,3993.0
51143011100,Census Tract 111,Pittsylvania County,Virginia,Total,2515.0
51143011200,Census Tract 112,Pittsylvania County,Virginia,Total,2356.0
51143011301,Census Tract 113.01,Pittsylvania County,Virginia,Total,4092.0
51143011302,Census Tract 113.02,Pittsylvania County,Virginia,Total,2848.0
51143011400,Census Tract 114,Pittsylvania County,Virginia,Total,3851.0
51145500101,Census Tract 5001.01,Powhatan County,Virginia,Total,6808.0
51145500102,Census Tract 5001.02,Powhatan County,Virginia,Total,5389.0
51145500201,Census Tract 5002.01,Powhatan County,Virginia,Total,6423.0
51145500202,Census Tract 5002.02,Powhatan County,Virginia,Total,3710.0
51145500300,Census Tract 5003,Powhatan County,Virginia,Total,2395.0
51145500400,Census Tract 5004,Powhatan County,Virginia,Total,5254.0
51147930101,Census Tract 9301.01,Prince Edward County,Virginia,Total,2880.0
51147930102,Census Tract 9301.02,Prince Edward County,Virginia,Total,3130.0
51147930202,Census Tract 9302.02,Prince Edward County,Virginia,Total,3701.0
51147930204,Census Tract 9302.04,Prince Edward County,Virginia,Total,5281.0
51147930301,Census Tract 9303.01,Prince Edward County,Virginia,Total,3487.0
51147930302,Census Tract 9303.02,Prince Edward County,Virginia,Total,3408.0
51149850100,Census Tract 8501,Prince George County,Virginia,Total,4655.0
51149850200,Census Tract 8502,Prince George County,Virginia,Total,6566.0
51149850301,Census Tract 8503.01,Prince George County,Virginia,Total,8394.0
51149850302,Census Tract 8503.02,Prince George County,Virginia,Total,5158.0
51149850400,Census Tract 8504,Prince George County,Virginia,Total,4650.0
51149850501,Census Tract 8505.01,Prince George County,Virginia,Total,6623.0
51149850502,Census Tract 8505.02,Prince George County,Virginia,Total,6124.0
51159040100,Census Tract 401,Richmond County,Virginia,Total,5647.0
51159040200,Census Tract 402,Richmond County,Virginia,Total,3255.0
51175200100,Census Tract 2001,Southampton County,Virginia,Total,4330.0
51175200200,Census Tract 2002,Southampton County,Virginia,Total,2606.0
51175200300,Census Tract 2003,Southampton County,Virginia,Total,1213.0
51175200401,Census Tract 2004.01,Southampton County,Virginia,Total,3273.0
51175200402,Census Tract 2004.02,Southampton County,Virginia,Total,3286.0
51175200500,Census Tract 2005,Southampton County,Virginia,Total,3320.0
51177020104,Census Tract 201.04,Spotsylvania County,Virginia,Total,5308.0
51177020105,Census Tract 201.05,Spotsylvania County,Virginia,Total,2528.0
51177020106,Census Tract 201.06,Spotsylvania County,Virginia,Total,8445.0
51177020107,Census Tract 201.07,Spotsylvania County,Virginia,Total,2049.0
51177020108,Census Tract 201.08,Spotsylvania County,Virginia,Total,4605.0
51177020109,Census Tract 201.09,Spotsylvania County,Virginia,Total,4124.0
51177020110,Census Tract 201.10,Spotsylvania County,Virginia,Total,3636.0
51177020111,Census Tract 201.11,Spotsylvania County,Virginia,Total,2225.0
51177020112,Census Tract 201.12,Spotsylvania County,Virginia,Total,3042.0
51177020113,Census Tract 201.13,Spotsylvania County,Virginia,Total,4292.0
51177020114,Census Tract 201.14,Spotsylvania County,Virginia,Total,5986.0
51177020201,Census Tract 202.01,Spotsylvania County,Virginia,Total,7441.0
51177020202,Census Tract 202.02,Spotsylvania County,Virginia,Total,4897.0
51177020203,Census Tract 202.03,Spotsylvania County,Virginia,Total,4646.0
51177020204,Census Tract 202.04,Spotsylvania County,Virginia,Total,4399.0
51177020206,Census Tract 202.06,Spotsylvania County,Virginia,Total,4554.0
51177020207,Census Tract 202.07,Spotsylvania County,Virginia,Total,1754.0
51177020304,Census Tract 203.04,Spotsylvania County,Virginia,Total,5064.0
51177020305,Census Tract 203.05,Spotsylvania County,Virginia,Total,3343.0
51177020307,Census Tract 203.07,Spotsylvania County,Virginia,Total,3439.0
51177020308,Census Tract 203.08,Spotsylvania County,Virginia,Total,3201.0
51177020309,Census Tract 203.09,Spotsylvania County,Virginia,Total,5744.0
51177020311,Census Tract 203.11,Spotsylvania County,Virginia,Total,6213.0
51177020312,Census Tract 203.12,Spotsylvania County,Virginia,Total,5717.0
51177020313,Census Tract 203.13,Spotsylvania County,Virginia,Total,480.0
51177020314,Census Tract 203.14,Spotsylvania County,Virginia,Total,1082.0
51177020315,Census Tract 203.15,Spotsylvania County,Virginia,Total,366.0
51177020316,Census Tract 203.16,Spotsylvania County,Virginia,Total,5483.0
51177020403,Census Tract 204.03,Spotsylvania County,Virginia,Total,4254.0
51177020404,Census Tract 204.04,Spotsylvania County,Virginia,Total,4012.0
51177020405,Census Tract 204.05,Spotsylvania County,Virginia,Total,3386.0
51177020406,Census Tract 204.06,Spotsylvania County,Virginia,Total,3328.0
51177020407,Census Tract 204.07,Spotsylvania County,Virginia,Total,6427.0
51177020408,Census Tract 204.08,Spotsylvania County,Virginia,Total,3023.0
51179010103,Census Tract 101.03,Stafford County,Virginia,Total,4295.0
51179010105,Census Tract 101.05,Stafford County,Virginia,Total,9149.0
51179010106,Census Tract 101.06,Stafford County,Virginia,Total,3628.0
51179010107,Census Tract 101.07,Stafford County,Virginia,Total,3436.0
51179010108,Census Tract 101.08,Stafford County,Virginia,Total,5700.0
51179010201,Census Tract 102.01,Stafford County,Virginia,Total,2199.0
51179010202,Census Tract 102.02,Stafford County,Virginia,Total,7503.0
51179010205,Census Tract 102.05,Stafford County,Virginia,Total,6787.0
51179010206,Census Tract 102.06,Stafford County,Virginia,Total,5660.0
51179010210,Census Tract 102.10,Stafford County,Virginia,Total,8962.0
51179010211,Census Tract 102.11,Stafford County,Virginia,Total,4741.0
51179010212,Census Tract 102.12,Stafford County,Virginia,Total,3861.0
51179010213,Census Tract 102.13,Stafford County,Virginia,Total,2589.0
51179010214,Census Tract 102.14,Stafford County,Virginia,Total,4173.0
51179010215,Census Tract 102.15,Stafford County,Virginia,Total,2214.0
51179010216,Census Tract 102.16,Stafford County,Virginia,Total,8165.0
51179010217,Census Tract 102.17,Stafford County,Virginia,Total,5489.0
51179010218,Census Tract 102.18,Stafford County,Virginia,Total,4350.0
51179010219,Census Tract 102.19,Stafford County,Virginia,Total,1275.0
51179010301,Census Tract 103.01,Stafford County,Virginia,Total,4713.0
51179010304,Census Tract 103.04,Stafford County,Virginia,Total,6455.0
51179010305,Census Tract 103.05,Stafford County,Virginia,Total,6458.0
51179010306,Census Tract 103.06,Stafford County,Virginia,Total,2131.0
51179010307,Census Tract 103.07,Stafford County,Virginia,Total,7370.0
51179010308,Census Tract 103.08,Stafford County,Virginia,Total,2721.0
51179010403,Census Tract 104.03,Stafford County,Virginia,Total,3838.0
51179010404,Census Tract 104.04,Stafford County,Virginia,Total,6703.0
51179010405,Census Tract 104.05,Stafford County,Virginia,Total,7579.0
51179010406,Census Tract 104.06,Stafford County,Virginia,Total,3463.0
51179010502,Census Tract 105.02,Stafford County,Virginia,Total,4205.0
51179010503,Census Tract 105.03,Stafford County,Virginia,Total,2473.0
51179010504,Census Tract 105.04,Stafford County,Virginia,Total,1919.0
51181860100,Census Tract 8601,Surry County,Virginia,Total,3151.0
51181860200,Census Tract 8602,Surry County,Virginia,Total,3412.0
51183870100,Census Tract 8701,Sussex County,Virginia,Total,2705.0
51183870201,Census Tract 8702.01,Sussex County,Virginia,Total,2517.0
51183870202,Census Tract 8702.02,Sussex County,Virginia,Total,654.0
51183870300,Census Tract 8703,Sussex County,Virginia,Total,3146.0
51183870400,Census Tract 8704,Sussex County,Virginia,Total,1938.0
51193010101,Census Tract 101.01,Westmoreland County,Virginia,Total,2131.0
51193010102,Census Tract 101.02,Westmoreland County,Virginia,Total,2428.0
51193010200,Census Tract 102,Westmoreland County,Virginia,Total,3323.0
51193010300,Census Tract 103,Westmoreland County,Virginia,Total,4024.0
51193010401,Census Tract 104.01,Westmoreland County,Virginia,Total,2806.0
51193010402,Census Tract 104.02,Westmoreland County,Virginia,Total,3612.0
51199050203,Census Tract 502.03,York County,Virginia,Total,7222.0
51199050205,Census Tract 502.05,York County,Virginia,Total,4132.0
51199050206,Census Tract 502.06,York County,Virginia,Total,6721.0
51199050207,Census Tract 502.07,York County,Virginia,Total,4607.0
51199050208,Census Tract 502.08,York County,Virginia,Total,2010.0
51199050303,Census Tract 503.03,York County,Virginia,Total,6060.0
51199050304,Census Tract 503.04,York County,Virginia,Total,4869.0
51199050305,Census Tract 503.05,York County,Virginia,Total,3351.0
51199050306,Census Tract 503.06,York County,Virginia,Total,4627.0
51199050401,Census Tract 504.01,York County,Virginia,Total,3435.0
51199050402,Census Tract 504.02,York County,Virginia,Total,3948.0
51199050500,Census Tract 505,York County,Virginia,Total,4920.0
51199050900,Census Tract 509,York County,Virginia,Total,2326.0
51199051000,Census Tract 510,York County,Virginia,Total,4012.0
51199051100,Census Tract 511,York County,Virginia,Total,7395.0
51199990100,Census Tract 9901,York County,Virginia,Total,0.0
51550020001,Census Tract 200.01,Chesapeake City,Virginia,Total,1542.0
51550020002,Census Tract 200.02,Chesapeake City,Virginia,Total,5111.0
51550020003,Census Tract 200.03,Chesapeake City,Virginia,Total,5675.0
51550020100,Census Tract 201,Chesapeake City,Virginia,Total,5422.0
51550020200,Census Tract 202,Chesapeake City,Virginia,Total,4154.0
51550020300,Census Tract 203,Chesapeake City,Virginia,Total,1716.0
51550020400,Census Tract 204,Chesapeake City,Virginia,Total,2842.0
51550020500,Census Tract 205,Chesapeake City,Virginia,Total,2162.0
51550020600,Census Tract 206,Chesapeake City,Virginia,Total,3817.0
51550020700,Census Tract 207,Chesapeake City,Virginia,Total,5101.0
51550020804,Census Tract 208.04,Chesapeake City,Virginia,Total,11141.0
51550020805,Census Tract 208.05,Chesapeake City,Virginia,Total,5973.0
51550020808,Census Tract 208.08,Chesapeake City,Virginia,Total,3470.0
51550020809,Census Tract 208.09,Chesapeake City,Virginia,Total,5282.0
51550020810,Census Tract 208.10,Chesapeake City,Virginia,Total,2001.0
51550020811,Census Tract 208.11,Chesapeake City,Virginia,Total,5576.0
51550020812,Census Tract 208.12,Chesapeake City,Virginia,Total,2092.0
51550020813,Census Tract 208.13,Chesapeake City,Virginia,Total,2172.0
51550020814,Census Tract 208.14,Chesapeake City,Virginia,Total,3826.0
51550020903,Census Tract 209.03,Chesapeake City,Virginia,Total,2637.0
51550020905,Census Tract 209.05,Chesapeake City,Virginia,Total,3478.0
51550020907,Census Tract 209.07,Chesapeake City,Virginia,Total,1892.0
51550020908,Census Tract 209.08,Chesapeake City,Virginia,Total,3070.0
51550020909,Census Tract 209.09,Chesapeake City,Virginia,Total,2922.0
51550020910,Census Tract 209.10,Chesapeake City,Virginia,Total,1605.0
51550020911,Census Tract 209.11,Chesapeake City,Virginia,Total,3012.0
51550020912,Census Tract 209.12,Chesapeake City,Virginia,Total,4234.0
51550021004,Census Tract 210.04,Chesapeake City,Virginia,Total,8092.0
51550021005,Census Tract 210.05,Chesapeake City,Virginia,Total,5803.0
51550021009,Census Tract 210.09,Chesapeake City,Virginia,Total,4796.0
51550021010,Census Tract 210.10,Chesapeake City,Virginia,Total,5777.0
51550021011,Census Tract 210.11,Chesapeake City,Virginia,Total,3679.0
51550021012,Census Tract 210.12,Chesapeake City,Virginia,Total,6394.0
51550021013,Census Tract 210.13,Chesapeake City,Virginia,Total,4777.0
51550021014,Census Tract 210.14,Chesapeake City,Virginia,Total,1831.0
51550021015,Census Tract 210.15,Chesapeake City,Virginia,Total,2155.0
51550021016,Census Tract 210.16,Chesapeake City,Virginia,Total,4572.0
51550021101,Census Tract 211.01,Chesapeake City,Virginia,Total,5035.0
51550021103,Census Tract 211.03,Chesapeake City,Virginia,Total,3290.0
51550021104,Census Tract 211.04,Chesapeake City,Virginia,Total,5145.0
51550021200,Census Tract 212,Chesapeake City,Virginia,Total,6344.0
51550021301,Census Tract 213.01,Chesapeake City,Virginia,Total,7644.0
51550021303,Census Tract 213.03,Chesapeake City,Virginia,Total,2348.0
51550021304,Census Tract 213.04,Chesapeake City,Virginia,Total,4030.0
51550021305,Census Tract 213.05,Chesapeake City,Virginia,Total,4154.0
51550021306,Census Tract 213.06,Chesapeake City,Virginia,Total,2258.0
51550021401,Census Tract 214.01,Chesapeake City,Virginia,Total,2091.0
51550021402,Census Tract 214.02,Chesapeake City,Virginia,Total,6360.0
51550021403,Census Tract 214.03,Chesapeake City,Virginia,Total,5135.0
51550021405,Census Tract 214.05,Chesapeake City,Virginia,Total,1841.0
51550021406,Census Tract 214.06,Chesapeake City,Virginia,Total,2871.0
51550021407,Census Tract 214.07,Chesapeake City,Virginia,Total,3174.0
51550021503,Census Tract 215.03,Chesapeake City,Virginia,Total,3904.0
51550021504,Census Tract 215.04,Chesapeake City,Virginia,Total,3175.0
51550021505,Census Tract 215.05,Chesapeake City,Virginia,Total,5043.0
51550021506,Census Tract 215.06,Chesapeake City,Virginia,Total,2492.0
51550021507,Census Tract 215.07,Chesapeake City,Virginia,Total,6649.0
51550021602,Census Tract 216.02,Chesapeake City,Virginia,Total,6539.0
51550021603,Census Tract 216.03,Chesapeake City,Virginia,Total,1623.0
51550021604,Census Tract 216.04,Chesapeake City,Virginia,Total,1629.0
51550021605,Census Tract 216.05,Chesapeake City,Virginia,Total,4597.0
51570830100,Census Tract 8301,Colonial Heights City,Virginia,Total,5057.0
51570830200,Census Tract 8302,Colonial Heights City,Virginia,Total,3763.0
51570830300,Census Tract 8303,Colonial Heights City,Virginia,Total,2128.0
51570830400,Census Tract 8304,Colonial Heights City,Virginia,Total,2568.0
51570830500,Census Tract 8305,Colonial Heights City,Virginia,Total,4611.0
51590000100,Census Tract 1,Danville City,Virginia,Total,5636.0
51590000200,Census Tract 2,Danville City,Virginia,Total,3776.0
51590000300,Census Tract 3,Danville City,Virginia,Total,2890.0
51590000400,Census Tract 4,Danville City,Virginia,Total,3485.0
51590000500,Census Tract 5,Danville City,Virginia,Total,2044.0
51590000600,Census Tract 6,Danville City,Virginia,Total,2266.0
51590000700,Census Tract 7,Danville City,Virginia,Total,3571.0
51590000800,Census Tract 8,Danville City,Virginia,Total,2772.0
51590000900,Census Tract 9,Danville City,Virginia,Total,3749.0
51590001000,Census Tract 10,Danville City,Virginia,Total,3602.0
51590001100,Census Tract 11,Danville City,Virginia,Total,1317.0
51590001200,Census Tract 12,Danville City,Virginia,Total,2034.0
51590001301,Census Tract 13.01,Danville City,Virginia,Total,1267.0
51590001302,Census Tract 13.02,Danville City,Virginia,Total,899.0
51590001400,Census Tract 14,Danville City,Virginia,Total,3248.0
51590980100,Census Tract 9801,Danville City,Virginia,Total,0.0
51595890100,Census Tract 8901,Emporia City,Virginia,Total,2873.0
51595890200,Census Tract 8902,Emporia City,Virginia,Total,2888.0
51620090100,Census Tract 901,Franklin City,Virginia,Total,4639.0
51620090200,Census Tract 902,Franklin City,Virginia,Total,3610.0
51630000100,Census Tract 1,Fredericksburg City,Virginia,Total,2980.0
51630000201,Census Tract 2.01,Fredericksburg City,Virginia,Total,3787.0
51630000202,Census Tract 2.02,Fredericksburg City,Virginia,Total,1260.0
51630000301,Census Tract 3.01,Fredericksburg City,Virginia,Total,2318.0
51630000302,Census Tract 3.02,Fredericksburg City,Virginia,Total,4255.0
51630000400,Census Tract 4,Fredericksburg City,Virginia,Total,4096.0
51630000500,Census Tract 5,Fredericksburg City,Virginia,Total,9331.0
51650010103,Census Tract 101.03,Hampton City,Virginia,Total,6842.0
51650010104,Census Tract 101.04,Hampton City,Virginia,Total,7181.0
51650010200,Census Tract 102,Hampton City,Virginia,Total,2130.0
51650010304,Census Tract 103.04,Hampton City,Virginia,Total,8625.0
51650010306,Census Tract 103.06,Hampton City,Virginia,Total,6553.0
