FIPS,County,State,measure,value
51177020304,Spotsylvania County,Virginia,Met_Breast_Screen,0.763
51177020305,Spotsylvania County,Virginia,Met_Breast_Screen,0.763
51177020306,Spotsylvania County,Virginia,Met_Breast_Screen,0.778
51177020307,Spotsylvania County,Virginia,Met_Breast_Screen,0.775
51177020308,Spotsylvania County,Virginia,Met_Breast_Screen,0.774
51177020309,Spotsylvania County,Virginia,Met_Breast_Screen,0.775
51177020310,Spotsylvania County,Virginia,Met_Breast_Screen,0.765
51177020311,Spotsylvania County,Virginia,Met_Breast_Screen,0.755
51177020403,Spotsylvania County,Virginia,Met_Breast_Screen,0.748
51177020404,Spotsylvania County,Virginia,Met_Breast_Screen,0.752
51177020405,Spotsylvania County,Virginia,Met_Breast_Screen,0.753
51177020406,Spotsylvania County,Virginia,Met_Breast_Screen,0.747
51177020407,Spotsylvania County,Virginia,Met_Breast_Screen,0.769
51177020408,Spotsylvania County,Virginia,Met_Breast_Screen,0.763
51179010103,Stafford County,Virginia,Met_Breast_Screen,0.792
51179010105,Stafford County,Virginia,Met_Breast_Screen,0.792
51179010106,Stafford County,Virginia,Met_Breast_Screen,0.7809999999999999
51179010107,Stafford County,Virginia,Met_Breast_Screen,0.7879999999999999
51179010108,Stafford County,Virginia,Met_Breast_Screen,0.794
51179010201,Stafford County,Virginia,Met_Breast_Screen,0.768
51179010202,Stafford County,Virginia,Met_Breast_Screen,0.782
51179010204,Stafford County,Virginia,Met_Breast_Screen,0.789
51179010205,Stafford County,Virginia,Met_Breast_Screen,0.7909999999999999
51179010206,Stafford County,Virginia,Met_Breast_Screen,0.789
51179010207,Stafford County,Virginia,Met_Breast_Screen,0.7829999999999999
51179010210,Stafford County,Virginia,Met_Breast_Screen,0.802
51179010211,Stafford County,Virginia,Met_Breast_Screen,0.8
51179010212,Stafford County,Virginia,Met_Breast_Screen,0.8
51179010213,Stafford County,Virginia,Met_Breast_Screen,0.807
51179010214,Stafford County,Virginia,Met_Breast_Screen,0.7929999999999999
51179010301,Stafford County,Virginia,Met_Breast_Screen,0.779
51179010303,Stafford County,Virginia,Met_Breast_Screen,0.789
51179010304,Stafford County,Virginia,Met_Breast_Screen,0.765
51179010305,Stafford County,Virginia,Met_Breast_Screen,0.7929999999999999
51179010403,Stafford County,Virginia,Met_Breast_Screen,0.777
51179010404,Stafford County,Virginia,Met_Breast_Screen,0.784
51179010405,Stafford County,Virginia,Met_Breast_Screen,0.7829999999999999
