FIPS,County,State,Met_Breast_Screen,Met_Cervical_Screen,Met_Colon_Screen,Currently_Smoke,BMI_Obese,Physically_Inactive,Binge_Drinking,Sleep_Debt,Cancer_Prevalence,Bad_Health,Poor_Physical,Poor_Mental,Depression,Diabetes_DX,High_BP,BP_Medicine,CHD,Had_Stroke,Kidney_Disease,Asthma,COPD,No_Teeth,Recent_Checkup,Recent_Dentist
51001090100,Accomack County,Virginia,76.9,83.8,76.2,15.1,34.1,23.8,14.2,31.7,9.7,17.0,12.6,13.7,21.3,12.4,40.6,83.6,8.0,3.9,3.7,10.2,9.1,11.3,79.4,69.6
51001090200,Accomack County,Virginia,78.7,83.1,73.2,18.4,39.2,27.8,14.3,36.9,7.4,20.1,13.1,15.7,20.8,13.8,41.1,81.8,7.0,4.0,3.6,11.1,8.7,15.0,78.9,62.6
51001090300,Accomack County,Virginia,77.2,80.8,69.3,23.6,41.5,33.3,13.7,37.9,7.7,25.4,16.3,18.0,23.2,15.8,43.5,81.9,8.7,4.8,4.0,11.8,11.7,20.4,77.8,55.2
51001090400,Accomack County,Virginia,79.0,79.2,67.6,24.8,44.9,38.3,12.9,40.8,6.4,30.3,17.2,19.3,22.0,17.8,43.9,80.7,8.3,5.3,4.3,12.6,11.5,26.8,77.5,48.1
51001090500,Accomack County,Virginia,77.5,81.3,69.5,22.6,41.6,33.3,14.0,38.6,6.9,25.2,15.4,17.8,22.1,15.2,41.8,80.6,7.7,4.6,3.8,11.8,10.5,21.0,77.3,54.8
51001090600,Accomack County,Virginia,79.1,84.2,75.0,15.1,36.3,25.6,13.2,33.4,9.4,18.5,13.0,13.9,20.3,13.8,42.7,84.1,8.0,4.3,3.9,10.6,9.1,12.4,80.6,67.6
51001090700,Accomack County,Virginia,78.7,84.1,74.1,18.1,39.8,28.3,13.3,37.2,8.0,21.0,13.7,15.5,20.6,14.7,43.1,82.8,7.5,4.4,3.9,11.4,9.2,15.0,80.1,62.8
51001090800,Accomack County,Virginia,79.6,81.7,70.4,22.6,44.8,34.1,12.4,39.9,7.2,26.6,16.3,17.8,21.8,18.3,46.5,83.2,8.4,5.1,4.3,12.4,11.2,20.1,80.0,54.5
51007930100,Amelia County,Virginia,77.9,84.1,73.4,18.3,40.2,25.9,16.2,36.2,7.0,18.7,12.5,16.6,22.8,12.6,37.6,79.7,6.2,3.6,3.2,10.9,8.1,14.1,75.4,64.1
51007930200,Amelia County,Virginia,77.9,84.2,73.3,18.0,40.3,26.1,15.8,36.3,7.4,19.0,12.8,16.4,22.6,13.0,38.7,80.4,6.5,3.8,3.4,11.0,8.4,14.1,76.1,64.1
51011040100,Appomattox County,Virginia,77.0,83.4,73.3,19.0,40.6,27.3,14.9,37.1,7.7,19.6,13.4,16.9,23.5,12.8,39.3,79.9,7.0,3.9,3.5,11.2,9.1,14.7,77.1,63.5
51011040200,Appomattox County,Virginia,78.1,85.8,75.5,15.9,39.0,23.3,16.0,36.5,7.4,16.2,11.4,15.2,21.8,11.5,37.4,79.5,5.9,3.4,3.2,10.6,7.2,11.5,77.3,69.0
51011040300,Appomattox County,Virginia,76.5,83.7,73.1,19.8,41.3,27.8,14.8,37.7,7.6,20.5,13.7,16.9,23.1,13.6,40.4,80.2,7.2,4.0,3.6,11.3,9.4,15.1,77.2,62.8
51025930100,Brunswick County,Virginia,80.4,83.5,72.4,20.3,43.9,30.4,13.0,38.7,7.5,24.4,14.8,17.2,20.7,17.0,45.2,82.7,7.8,5.0,4.2,12.0,9.8,18.6,79.9,58.5
51025930201,Brunswick County,Virginia,80.9,83.1,73.6,18.3,42.6,28.8,14.0,40.3,5.9,22.5,13.0,18.7,20.0,14.3,39.9,78.3,6.0,4.2,3.6,12.5,7.8,18.5,79.2,58.2
51025930202,Brunswick County,Virginia,79.8,82.6,61.7,26.7,46.6,27.5,21.3,45.6,2.1,21.1,10.8,19.4,17.7,8.7,32.6,58.5,3.0,2.1,1.9,9.9,5.1,19.4,70.1,45.9
51025930203,Brunswick County,Virginia,80.8,82.6,71.7,22.2,46.6,33.9,11.8,41.1,7.2,27.9,16.2,18.8,21.0,18.9,47.3,82.4,8.2,5.6,4.6,12.9,10.7,21.8,80.8,53.6
51025930300,Brunswick County,Virginia,79.2,83.7,73.1,20.3,42.7,29.5,13.2,37.5,7.8,23.4,14.6,16.5,20.8,16.2,44.6,82.7,7.8,4.7,4.1,11.5,10.0,16.9,79.6,60.0
51029930101,Buckingham County,Virginia,76.6,81.5,69.3,23.6,42.0,30.9,14.3,38.4,7.0,24.3,15.3,18.5,23.8,15.6,42.7,80.8,7.6,4.5,3.8,11.9,10.7,19.3,77.6,56.0
51029930102,Buckingham County,Virginia,77.8,83.2,70.8,20.6,41.0,28.8,14.3,38.4,7.0,22.3,13.9,17.1,21.8,14.7,42.4,80.9,7.0,4.4,3.7,11.7,9.1,17.3,78.7,59.5
51029930201,Buckingham County,Virginia,76.6,81.8,67.8,24.2,42.5,28.7,17.5,40.6,5.4,22.7,13.5,17.6,20.7,13.2,39.9,74.8,6.2,3.8,3.1,10.7,8.5,19.7,74.7,53.8
51029930202,Buckingham County,Virginia,76.9,82.9,70.5,19.4,39.0,26.5,15.1,36.1,7.4,20.2,13.4,17.0,23.1,13.5,40.1,80.3,7.1,4.0,3.5,11.3,9.1,15.5,77.7,61.9
51031020101,Campbell County,Virginia,75.5,83.9,70.5,18.5,34.1,26.5,15.8,37.4,7.2,18.0,12.4,16.6,22.5,11.7,35.0,79.9,6.3,3.5,3.2,10.7,8.2,14.0,76.8,66.1
51031020102,Campbell County,Virginia,75.8,84.8,71.5,17.7,33.7,24.3,16.8,37.4,7.0,16.0,11.6,16.2,22.4,10.6,33.5,78.8,5.8,3.1,2.9,10.4,7.4,11.8,76.4,68.5
51031020200,Campbell County,Virginia,75.5,83.0,70.8,17.9,32.5,24.7,16.9,36.4,6.5,16.5,11.6,17.3,23.7,10.0,31.1,77.2,5.6,3.0,2.8,10.7,7.5,12.9,75.0,66.6
51031020300,Campbell County,Virginia,74.9,84.0,73.8,14.1,30.3,22.6,15.8,34.3,8.4,14.4,10.9,14.9,21.8,10.3,33.4,81.0,6.3,3.2,3.2,10.0,7.2,9.9,77.8,72.4
51031020401,Campbell County,Virginia,76.0,80.3,69.9,17.1,33.0,26.0,15.9,36.5,6.5,17.1,11.8,18.6,24.5,10.5,31.3,77.5,5.9,3.1,3.0,11.1,7.7,13.8,75.6,64.7
51031020402,Campbell County,Virginia,75.7,84.6,71.8,15.1,30.8,21.2,17.5,35.1,6.9,13.7,10.4,16.0,23.2,8.9,29.7,77.3,5.1,2.7,2.7,10.4,6.5,9.8,75.7,72.2
51031020403,Campbell County,Virginia,75.9,84.5,71.0,16.9,32.6,23.4,16.9,36.6,6.9,15.3,11.2,16.3,23.0,9.9,31.7,78.0,5.5,2.9,2.8,10.5,7.1,11.2,76.0,69.5
51031020500,Campbell County,Virginia,75.6,83.2,69.5,20.2,35.3,27.8,15.3,37.8,7.1,19.2,13.3,17.6,23.8,12.3,35.6,80.0,6.6,3.6,3.3,11.1,9.0,14.8,76.7,64.3
51031020600,Campbell County,Virginia,74.7,84.8,71.9,17.5,33.2,25.9,15.3,36.6,8.0,17.5,12.3,15.6,21.8,11.7,36.1,81.1,6.7,3.6,3.4,10.5,8.3,12.9,77.8,68.3
51031020700,Campbell County,Virginia,75.3,80.4,67.5,22.5,38.0,36.0,11.8,39.1,8.8,26.7,17.1,18.9,23.7,17.1,43.6,83.8,9.8,5.5,4.7,12.2,12.7,21.6,79.7,56.6
51031020800,Campbell County,Virginia,75.4,82.4,68.1,22.1,37.4,31.5,14.2,39.6,7.6,22.4,14.8,18.2,23.4,14.5,39.6,81.8,7.8,4.4,3.8,11.5,10.3,18.0,77.9,60.4
51031020900,Campbell County,Virginia,74.7,82.3,68.0,22.0,37.0,32.7,13.5,39.6,8.0,23.7,15.3,17.9,22.9,14.9,40.8,82.2,8.3,4.8,4.0,11.8,10.8,19.3,78.6,59.9
51033030100,Caroline County,Virginia,77.3,83.8,71.0,18.9,39.1,26.9,15.8,37.6,7.0,19.1,12.6,16.2,22.7,12.8,38.4,79.5,6.5,3.8,3.4,10.8,8.2,15.1,76.4,61.0
51033030201,Caroline County,Virginia,78.1,85.5,72.4,16.9,38.1,23.8,17.5,38.5,5.7,15.6,10.5,16.3,22.3,10.1,33.3,76.3,4.6,2.9,2.7,10.8,6.0,12.3,75.5,64.4
51033030202,Caroline County,Virginia,76.8,83.9,71.4,19.0,39.4,28.3,14.4,37.0,7.7,20.7,13.5,16.3,22.8,14.5,40.9,81.7,7.4,4.3,3.8,11.2,9.1,16.4,77.8,60.6
51033030300,Caroline County,Virginia,77.2,84.1,73.4,17.0,37.0,26.7,15.0,36.4,7.7,18.7,12.3,15.7,22.3,12.6,38.4,81.0,6.7,3.9,3.5,10.9,8.0,14.5,77.4,63.0
51033030400,Caroline County,Virginia,75.7,82.6,70.4,21.8,40.0,30.3,15.4,38.7,6.8,21.6,13.8,17.6,23.7,13.6,39.1,79.9,6.8,4.0,3.5,11.3,9.3,17.9,75.9,56.9
51033030500,Caroline County,Virginia,78.4,85.6,74.3,15.9,36.9,22.1,18.1,37.1,5.9,14.4,10.1,16.0,22.9,9.6,31.9,76.0,4.5,2.7,2.6,10.6,5.8,10.9,75.0,66.5
51033030600,Caroline County,Virginia,78.3,82.5,70.2,22.3,42.7,31.6,14.7,40.9,6.4,23.4,14.2,18.1,22.9,15.1,41.4,80.1,6.7,4.4,3.7,11.9,9.1,20.1,77.0,54.6
51036600100,Charles City,Virginia,79.5,83.4,70.2,21.1,42.7,29.6,14.4,39.4,7.0,22.8,14.4,17.3,21.6,15.6,43.7,81.1,7.0,4.5,3.8,11.9,9.2,17.5,78.2,59.9
51036600200,Charles City,Virginia,79.4,84.4,71.3,20.8,43.2,29.8,14.0,40.4,6.9,23.6,14.2,16.9,20.0,16.7,44.8,81.0,7.1,4.8,4.1,12.1,8.7,18.8,79.2,60.0
51036600300,Charles City,Virginia,80.0,84.7,73.5,18.5,41.6,28.3,13.6,38.6,7.2,21.9,13.4,15.6,19.7,15.8,44.8,82.4,6.9,4.5,3.9,11.6,8.6,16.2,79.6,62.5
51037930100,Charlotte County,Virginia,76.1,81.1,67.1,23.8,45.0,33.8,13.1,38.4,7.7,26.2,16.4,19.0,23.7,17.2,44.7,82.1,8.7,5.1,4.2,12.1,11.7,21.5,77.9,54.1
51037930200,Charlotte County,Virginia,76.6,83.8,71.2,19.3,41.7,28.4,14.3,36.5,8.2,21.1,13.9,16.3,21.7,14.7,42.6,81.8,7.7,4.5,3.9,11.1,9.5,16.1,78.1,61.8
51037930300,Charlotte County,Virginia,76.5,82.2,67.9,23.6,45.0,32.8,13.5,38.7,7.7,25.7,16.3,18.6,23.5,16.9,44.7,81.8,8.5,5.0,4.2,12.1,11.4,20.7,77.7,55.2
51041100106,Chesterfield County,Virginia,78.1,87.8,74.0,10.6,32.1,16.9,17.5,31.3,8.7,11.3,8.8,12.5,18.9,9.0,35.2,80.0,5.3,2.7,2.8,9.4,5.6,6.9,78.1,76.0
51041100107,Chesterfield County,Virginia,78.2,81.7,66.1,16.3,39.9,25.0,18.4,39.6,4.2,17.4,10.1,18.8,20.7,9.5,30.8,69.2,3.8,2.4,2.4,11.4,5.4,13.7,74.0,58.3
51041100205,Chesterfield County,Virginia,80.0,83.8,67.2,18.8,44.4,28.3,16.9,42.6,4.3,20.3,11.4,19.4,20.3,11.4,35.2,72.0,4.1,2.9,2.7,12.1,6.1,16.1,75.8,54.8
51041100206,Chesterfield County,Virginia,79.2,85.0,68.0,17.9,41.8,24.9,16.9,40.0,5.7,18.1,11.4,17.5,20.7,11.7,37.5,76.4,4.9,3.1,2.9,11.5,6.8,13.1,76.9,61.1
51041100208,Chesterfield County,Virginia,80.0,86.4,73.9,10.7,34.2,17.8,15.9,32.8,8.3,12.4,9.2,12.6,18.6,10.8,38.0,81.4,5.4,2.9,3.0,9.8,5.8,6.5,79.4,74.3
51041100209,Chesterfield County,Virginia,78.6,86.3,72.0,13.9,36.8,20.7,17.5,36.4,6.6,14.3,9.7,15.1,19.6,9.9,35.0,77.1,4.7,2.8,2.7,10.6,5.8,9.5,77.1,68.5
51041100210,Chesterfield County,Virginia,79.1,85.2,70.1,14.8,38.2,22.6,18.8,38.9,5.1,15.2,9.4,16.4,19.1,8.9,31.7,72.1,3.9,2.5,2.5,10.7,5.0,11.8,75.0,63.8
51041100300,Chesterfield County,Virginia,76.6,79.6,63.6,24.1,44.1,34.1,15.7,41.5,5.7,26.2,15.0,20.6,22.6,14.4,39.6,76.0,6.5,3.9,3.4,12.2,9.8,21.4,74.8,48.8
51041100403,Chesterfield County,Virginia,78.0,84.1,70.9,13.0,34.4,19.6,17.8,34.9,6.2,13.1,9.1,14.7,19.6,9.7,33.2,76.8,4.5,2.5,2.5,9.9,5.4,8.4,76.0,69.5
51041100404,Chesterfield County,Virginia,74.4,77.2,57.7,27.7,45.5,37.9,16.3,42.8,4.2,30.2,16.0,22.6,23.3,14.0,36.8,71.2,5.7,3.6,3.1,12.7,9.6,27.3,71.5,41.7
51041100405,Chesterfield County,Virginia,73.9,79.2,63.8,21.4,41.7,32.5,17.5,39.2,5.2,24.6,13.8,20.2,22.6,11.9,34.0,71.9,5.7,3.3,3.0,11.7,8.4,21.3,72.0,50.0
51041100406,Chesterfield County,Virginia,79.0,79.2,63.7,29.5,50.6,41.9,12.5,45.5,6.1,34.5,18.7,23.6,23.9,19.8,47.3,79.3,8.1,5.7,4.5,14.5,13.0,29.7,78.1,40.7
51041100407,Chesterfield County,Virginia,76.8,81.6,67.5,20.4,40.7,28.2,17.0,38.7,6.2,20.4,12.8,18.6,22.3,12.2,37.3,76.7,5.9,3.4,3.1,11.3,8.4,15.8,75.1,57.3
51041100409,Chesterfield County,Virginia,77.4,86.3,70.8,14.3,35.8,19.2,19.5,35.3,6.4,12.7,9.4,15.4,21.0,8.6,32.3,75.5,4.3,2.4,2.4,10.2,5.6,8.7,75.4,70.2
51041100410,Chesterfield County,Virginia,76.9,82.3,69.9,17.0,38.3,26.0,16.0,37.4,7.4,18.3,11.9,17.8,22.0,11.6,37.7,78.7,6.0,3.5,3.3,11.5,8.0,14.1,77.3,61.9
51041100505,Chesterfield County,Virginia,77.4,85.0,70.3,15.3,37.3,21.9,17.6,36.1,7.0,15.3,10.6,16.1,21.0,10.5,36.0,77.5,5.4,3.0,2.9,10.7,6.7,11.1,76.7,66.6
51041100506,Chesterfield County,Virginia,77.5,84.3,67.8,17.2,38.7,23.7,18.3,38.3,5.3,16.7,10.7,17.6,21.5,9.6,32.6,73.1,4.3,2.6,2.5,11.3,6.2,12.3,74.6,62.6
51041100507,Chesterfield County,Virginia,78.7,86.9,71.5,13.6,36.8,19.0,18.5,36.4,6.1,13.1,9.2,14.9,19.8,9.3,33.7,76.0,4.1,2.5,2.5,10.4,5.3,8.4,76.5,70.3
51041100508,Chesterfield County,Virginia,78.3,85.5,68.9,17.6,39.9,23.2,18.1,39.3,5.6,16.3,10.6,17.5,21.1,10.2,35.0,74.8,4.5,2.8,2.6,11.3,6.4,12.1,75.9,63.2
51041100509,Chesterfield County,Virginia,79.1,87.3,71.0,13.4,36.5,18.6,18.7,36.7,5.9,12.3,8.7,14.4,19.0,9.0,33.3,75.7,3.9,2.3,2.4,10.1,4.9,7.7,76.6,71.3
51041100510,Chesterfield County,Virginia,77.2,85.4,71.3,14.2,35.3,19.3,19.6,35.5,6.4,12.8,9.3,15.8,21.2,8.3,31.8,74.8,4.4,2.4,2.5,10.3,5.6,9.4,75.2,69.5
51041100600,Chesterfield County,Virginia,81.5,81.1,72.4,10.0,35.4,20.5,17.7,41.4,2.8,13.6,7.5,22.7,20.3,6.4,24.8,60.1,2.4,2.0,1.9,13.7,3.3,15.1,77.9,63.7
51041100701,Chesterfield County,Virginia,79.2,83.2,69.5,16.2,39.5,23.8,17.4,40.4,5.1,16.7,10.3,18.7,20.5,10.1,34.3,73.6,4.2,2.9,2.6,12.1,5.9,13.6,77.1,62.4
51041100702,Chesterfield County,Virginia,80.4,86.4,72.7,14.9,39.6,22.0,17.0,38.7,6.6,15.5,10.2,15.8,19.6,11.4,38.3,78.6,5.0,3.2,3.0,11.1,6.1,10.8,78.4,66.7
51041100703,Chesterfield County,Virginia,78.1,86.1,71.1,15.3,37.2,20.6,18.4,36.2,6.8,14.4,10.3,15.5,20.8,10.2,35.9,77.8,5.0,2.9,2.8,10.5,6.4,10.0,76.6,68.9
51041100804,Chesterfield County,Virginia,79.5,83.7,71.4,14.6,38.1,24.7,14.9,38.0,7.3,17.4,10.9,15.0,17.9,13.0,40.7,80.7,6.0,3.6,3.3,10.6,6.9,11.5,79.1,64.5
51041100805,Chesterfield County,Virginia,77.7,85.0,70.2,16.8,40.6,25.8,16.6,40.3,6.0,18.0,11.0,16.7,19.1,11.5,37.4,76.7,5.0,3.2,3.0,11.1,6.5,13.1,77.3,61.7
51041100806,Chesterfield County,Virginia,79.6,80.7,64.4,23.2,46.1,34.2,15.0,43.8,4.6,26.1,14.1,21.1,21.2,14.5,39.4,74.9,5.4,3.7,3.2,12.9,8.2,21.5,76.1,48.4
51041100807,Chesterfield County,Virginia,78.0,84.6,72.0,14.6,38.1,23.0,17.1,37.1,7.0,16.1,10.5,15.1,18.9,11.1,37.5,78.5,5.5,3.2,3.0,10.4,6.5,10.9,77.5,66.0
51041100812,Chesterfield County,Virginia,77.9,85.7,71.3,14.7,37.0,20.9,17.8,36.4,7.0,14.4,10.1,15.5,20.3,10.1,35.8,77.6,5.1,2.9,2.8,10.5,6.3,9.8,76.9,68.2
51041100814,Chesterfield County,Virginia,78.5,85.1,67.4,17.6,40.1,23.8,19.1,39.8,4.8,16.2,10.3,17.6,20.8,9.5,32.8,72.8,3.8,2.5,2.4,11.1,5.7,12.4,74.7,62.5
51041100815,Chesterfield County,Virginia,78.0,85.2,69.1,16.0,38.0,21.9,18.5,37.6,5.9,15.1,10.2,16.4,20.8,9.7,34.0,75.5,4.4,2.6,2.5,10.8,6.1,10.6,75.7,66.2
51041100816,Chesterfield County,Virginia,78.1,85.2,69.3,16.1,37.9,21.0,19.6,37.3,5.6,14.2,10.0,17.0,21.8,9.0,32.2,73.9,4.1,2.4,2.4,10.8,5.8,9.7,74.7,66.5
51041100817,Chesterfield County,Virginia,76.5,81.6,65.7,20.0,40.4,29.2,16.3,39.0,7.3,21.5,13.3,18.8,21.9,12.7,39.8,77.6,6.7,4.0,3.6,11.5,9.1,18.0,76.5,56.3
51041100818,Chesterfield County,Virginia,79.7,87.9,71.8,13.2,37.5,18.3,19.4,38.0,5.3,12.2,8.5,15.1,19.2,8.4,31.9,73.4,3.4,2.2,2.3,10.6,4.5,8.2,76.3,70.5
51041100819,Chesterfield County,Virginia,79.8,85.7,70.0,16.7,42.0,25.3,16.1,41.5,5.5,17.8,10.6,16.7,18.4,11.8,38.2,76.5,4.6,3.1,2.9,11.4,6.0,12.6,78.1,61.3
51041100820,Chesterfield County,Virginia,79.4,86.8,70.0,14.6,39.4,21.1,19.1,40.0,4.5,14.0,8.9,16.3,18.9,8.7,31.4,71.3,3.2,2.2,2.2,10.9,4.4,9.6,75.5,65.7
51041100821,Chesterfield County,Virginia,78.2,86.7,72.2,13.2,35.4,18.7,17.6,34.1,7.5,12.8,9.7,14.3,20.6,9.6,35.4,79.0,5.0,2.7,2.7,10.3,6.1,7.6,77.7,72.8
51041100822,Chesterfield County,Virginia,79.3,87.4,71.9,12.7,35.7,17.7,18.4,34.8,6.7,12.1,8.9,13.9,19.5,9.2,34.3,77.4,4.4,2.5,2.5,10.0,5.3,7.3,77.1,73.0
51041100823,Chesterfield County,Virginia,79.3,86.0,72.6,13.3,36.5,19.7,17.2,35.4,7.1,13.7,9.8,14.8,20.0,10.2,36.1,78.4,5.0,2.8,2.8,10.5,6.0,8.5,77.7,70.2
51041100902,Chesterfield County,Virginia,78.1,88.2,75.3,9.7,31.5,16.1,17.1,30.2,9.1,11.0,8.6,12.1,19.0,8.9,35.3,80.6,5.4,2.7,2.9,9.4,5.5,6.4,78.6,77.1
51041100907,Chesterfield County,Virginia,76.5,84.5,70.6,13.4,34.8,24.4,14.9,33.4,9.4,17.4,11.5,14.4,19.2,12.2,40.4,81.9,7.5,4.0,3.8,10.1,7.9,12.5,78.7,66.3
51041100910,Chesterfield County,Virginia,78.0,85.8,71.1,14.8,36.4,20.8,18.5,36.7,6.5,14.2,9.8,15.5,20.2,9.5,34.1,76.3,4.6,2.7,2.7,10.5,5.9,9.8,76.1,68.3
51041100912,Chesterfield County,Virginia,79.4,87.8,75.3,10.9,33.2,16.2,18.4,32.4,7.5,10.9,8.4,13.2,19.8,8.6,33.1,77.8,4.6,2.4,2.6,9.7,5.2,6.2,77.0,75.0
51041100915,Chesterfield County,Virginia,78.0,85.0,72.8,13.2,35.1,20.3,17.8,34.7,7.3,13.7,9.8,15.3,20.6,9.9,34.9,78.2,5.2,2.9,2.9,10.3,6.2,9.4,76.8,69.4
51041100919,Chesterfield County,Virginia,78.6,85.6,69.9,15.0,36.3,20.0,19.6,36.5,5.6,13.4,9.3,16.2,21.1,8.6,31.4,73.7,4.0,2.3,2.3,10.5,5.4,9.6,74.6,67.6
51041100920,Chesterfield County,Virginia,78.0,86.1,74.1,11.1,32.4,19.4,16.6,33.6,8.8,12.3,9.2,13.5,18.8,9.6,35.8,80.1,5.6,3.1,3.2,9.7,5.7,8.0,78.3,73.0
51041100921,Chesterfield County,Virginia,78.1,85.7,71.8,12.7,33.8,18.4,18.8,34.5,6.5,12.2,8.8,15.0,20.6,8.4,31.3,75.6,4.2,2.4,2.4,10.2,5.3,8.2,75.6,71.3
51041100922,Chesterfield County,Virginia,78.3,84.9,70.7,15.2,37.6,21.8,18.0,37.2,6.2,15.0,10.1,16.1,20.4,10.1,34.6,76.1,4.7,2.8,2.7,10.6,6.1,10.5,76.0,65.9
51041100923,Chesterfield County,Virginia,79.6,86.0,71.6,14.4,37.7,20.9,18.1,37.2,6.3,14.3,9.8,15.7,20.1,10.1,34.7,76.4,4.5,2.7,2.7,10.6,5.8,9.2,76.5,67.6
51041100924,Chesterfield County,Virginia,79.6,88.0,72.4,10.0,32.4,14.6,19.1,31.7,6.7,9.7,7.8,12.8,19.5,7.7,30.7,76.3,3.9,2.0,2.2,9.5,4.4,5.3,76.3,77.2
51041100926,Chesterfield County,Virginia,80.2,88.8,75.3,7.7,30.5,13.6,17.4,29.8,8.3,8.9,7.3,10.9,17.7,8.3,33.4,79.8,4.5,2.3,2.6,8.9,4.2,4.3,78.7,80.2
51041100927,Chesterfield County,Virginia,79.5,87.7,74.0,10.1,31.2,15.3,19.5,32.5,6.6,9.6,7.4,13.0,19.0,7.2,29.3,75.1,3.8,2.1,2.3,9.3,4.1,6.1,75.6,75.9
51041100928,Chesterfield County,Virginia,78.2,86.4,74.4,11.0,31.6,17.6,17.8,33.0,7.4,11.3,8.3,13.8,19.6,8.2,31.7,76.9,4.6,2.5,2.6,9.7,5.0,7.5,76.5,73.1
51041100929,Chesterfield County,Virginia,78.9,87.0,72.1,12.2,33.8,17.3,18.6,33.4,6.7,11.5,8.7,14.1,20.4,8.6,32.0,76.5,4.2,2.3,2.4,9.9,5.2,7.0,76.1,73.3
51041100930,Chesterfield County,Virginia,80.2,88.8,72.1,9.7,32.1,13.4,21.1,32.1,5.8,8.6,7.2,13.1,19.9,6.6,27.7,73.4,3.1,1.7,1.9,9.5,3.9,4.8,75.1,78.2
51041100931,Chesterfield County,Virginia,79.5,87.9,74.9,9.9,32.0,15.7,17.6,31.0,8.2,10.6,8.4,12.2,19.2,8.9,34.3,79.6,4.9,2.5,2.7,9.4,5.2,5.8,78.0,77.2
51041100932,Chesterfield County,Virginia,78.6,87.8,71.1,11.7,32.9,15.6,20.7,33.9,5.5,9.9,7.5,14.1,20.2,6.8,27.6,71.9,3.2,1.8,2.0,9.7,4.1,6.7,74.2,74.4
51041100933,Chesterfield County,Virginia,79.2,85.1,71.2,13.7,35.6,17.9,21.3,36.8,4.4,11.7,8.2,17.3,22.1,6.9,26.7,68.3,2.9,1.8,1.9,10.9,4.4,8.5,73.2,68.7
51041100934,Chesterfield County,Virginia,78.3,85.8,70.0,15.1,36.6,19.8,20.4,37.1,5.1,12.9,9.0,17.0,21.8,7.6,29.0,70.6,3.4,2.1,2.2,10.7,5.0,9.5,73.8,67.3
51041100935,Chesterfield County,Virginia,79.7,88.9,74.2,8.8,31.3,15.1,16.8,29.9,9.0,10.1,8.1,11.3,18.2,8.9,35.3,80.7,5.2,2.6,2.8,9.1,5.0,5.4,79.0,78.6
51041100936,Chesterfield County,Virginia,79.8,88.7,75.1,8.9,31.4,14.2,17.7,29.9,8.2,9.8,7.9,11.5,18.7,8.5,33.7,79.6,4.7,2.4,2.6,9.2,4.8,5.1,78.2,79.1
51041101003,Chesterfield County,Virginia,79.5,88.9,72.4,10.9,33.2,14.6,20.2,32.6,6.1,9.5,7.5,13.2,19.9,7.1,29.1,73.8,3.5,1.9,2.0,9.5,4.2,5.7,75.3,76.4
51041101004,Chesterfield County,Virginia,77.4,86.5,69.3,15.6,36.6,19.7,19.1,35.3,6.7,13.7,10.1,15.4,21.4,9.3,34.2,76.7,4.7,2.6,2.6,10.3,6.3,9.5,75.7,70.2
51041101007,Chesterfield County,Virginia,79.2,87.7,72.5,10.9,33.5,16.4,18.2,32.2,7.4,11.1,8.6,13.3,19.9,8.7,33.3,78.3,4.6,2.4,2.5,9.8,5.2,6.5,77.3,75.5
51041101008,Chesterfield County,Virginia,80.2,89.7,72.1,9.0,31.8,13.1,20.7,31.7,5.9,8.3,6.8,12.5,19.2,6.5,27.5,73.2,3.1,1.7,1.9,9.4,3.5,4.8,75.5,78.8
51041101009,Chesterfield County,Virginia,78.5,88.1,69.7,13.1,34.2,16.1,21.4,35.1,4.8,10.3,7.7,15.0,21.0,6.5,26.5,69.0,2.8,1.7,1.9,10.0,4.0,7.2,73.2,72.5
51041101010,Chesterfield County,Virginia,78.7,87.8,73.1,12.2,34.6,17.3,18.5,34.1,7.1,11.6,8.8,13.5,19.4,8.9,33.8,77.5,4.5,2.5,2.5,9.8,5.2,6.9,77.0,73.8
51041101011,Chesterfield County,Virginia,78.9,87.0,68.3,14.7,35.7,17.4,22.0,36.5,4.6,11.3,8.3,16.6,22.2,6.8,27.0,68.9,2.9,1.8,1.9,10.5,4.5,8.3,72.8,70.3
51041101012,Chesterfield County,Virginia,78.4,86.1,69.1,13.4,35.1,16.8,21.7,35.8,4.4,10.8,7.9,16.7,22.1,6.4,25.9,67.5,2.8,1.7,1.8,10.5,4.1,8.0,72.6,69.8
51041101013,Chesterfield County,Virginia,78.0,87.9,71.4,13.7,35.3,17.8,19.6,34.6,6.5,12.1,9.0,14.4,20.5,8.3,32.3,75.5,4.2,2.4,2.4,10.0,5.4,8.1,75.7,72.6
51049930100,Cumberland County,Virginia,78.0,82.9,72.0,20.0,42.6,27.8,15.2,37.5,6.9,20.7,13.5,17.4,23.1,13.8,39.1,80.3,6.7,4.0,3.5,11.6,8.9,15.9,76.6,62.4
51049930200,Cumberland County,Virginia,78.5,83.2,72.2,19.8,43.4,29.1,14.2,37.8,7.4,21.7,13.9,17.2,22.5,14.8,41.1,81.4,7.2,4.3,3.8,11.6,9.2,16.5,77.8,61.3
51053840100,Dinwiddie County,Virginia,78.7,83.2,73.0,21.7,44.9,29.5,14.4,38.4,7.2,22.1,14.1,17.4,22.6,14.9,41.7,80.8,7.0,4.3,3.7,11.5,9.4,17.7,77.6,59.5
